mpath,step_modded,revision,Layer,Head,n_params,n_layers,mean_prev_self_ratio,mean_prev_all_ratio,prev_fraction,mean_1back
EleutherAI/pythia-70m,17,step16,3,2,70426624,6,0.7437612199861227,2.892421148519833,0.0071117321331042,0.12426505132659416
EleutherAI/pythia-70m,17,step16,3,3,70426624,6,0.7691633578629505,2.918685912937429,0.007226150969758109,0.12573644052351912
EleutherAI/pythia-70m,17,step16,3,4,70426624,6,0.7841848630563636,3.0260554533801356,0.007394612205236374,0.12968207548956967
EleutherAI/pythia-70m,17,step16,3,5,70426624,6,0.7680030813514008,2.916642843110606,0.007202508371554181,0.12539715710859572
EleutherAI/pythia-70m,17,step16,3,6,70426624,6,0.7461826097291677,2.914326692266703,0.0072358129180163655,0.12566625422521213
EleutherAI/pythia-70m,17,step16,3,7,70426624,6,0.7907829212303308,2.9565026497861555,0.007268683361030959,0.1270781321053927
EleutherAI/pythia-70m,17,step16,3,8,70426624,6,0.7683830475142248,2.939738661765917,0.007208060903908387,0.12617354246566778
EleutherAI/pythia-70m,17,step16,4,1,70426624,6,0.770648939946914,2.8647535683803187,0.007091801224152091,0.12344533298444278
EleutherAI/pythia-70m,17,step16,4,2,70426624,6,0.7580722368815765,2.886333170031847,0.007131064665669735,0.12431961864613372
EleutherAI/pythia-70m,17,step16,4,3,70426624,6,0.7956358338904668,2.959179940466589,0.007305215701092223,0.12738745144985097
EleutherAI/pythia-70m,17,step16,4,4,70426624,6,0.7596251001800488,2.9068641710712604,0.007168819413472524,0.12515407223422242
EleutherAI/pythia-70m,17,step16,4,5,70426624,6,0.7791027244034682,2.991145518053724,0.007334299502732957,0.12839976047073395
EleutherAI/pythia-70m,17,step16,4,6,70426624,6,0.787781051357542,2.919480935815675,0.00714339866772013,0.12524418291207903
EleutherAI/pythia-70m,17,step16,4,7,70426624,6,0.794450142127112,2.9208135693107353,0.007162478655746561,0.1254749738082692
EleutherAI/pythia-70m,17,step16,4,8,70426624,6,0.7643537183937369,3.0300615629895336,0.007380659637604386,0.12974948490838384
EleutherAI/pythia-70m,17,step16,5,1,70426624,6,0.7646422671634506,2.9720399928967844,0.007243911138495827,0.12727479347483706
EleutherAI/pythia-70m,17,step16,5,2,70426624,6,0.7510101460134985,2.8688286946153476,0.0070643581939045085,0.12347833906767422
EleutherAI/pythia-70m,17,step16,5,3,70426624,6,0.7707667979489238,2.8719542642341933,0.007074583749208663,0.12359086073957402
EleutherAI/pythia-70m,17,step16,5,4,70426624,6,0.7375247230553528,2.823597104899731,0.006961664632580362,0.1216510432652077
EleutherAI/pythia-70m,17,step16,5,5,70426624,6,0.7487812099202497,3.005274020248757,0.007280385093334526,0.12842557527818474
EleutherAI/pythia-70m,17,step16,5,6,70426624,6,0.7544400201690872,2.8988509573089813,0.007154974293880798,0.12484260422510424
EleutherAI/pythia-70m,17,step16,5,7,70426624,6,0.7861504757139385,3.0299902359894477,0.007446697872768647,0.13034272833808402
EleutherAI/pythia-70m,17,step16,5,8,70426624,6,0.7489893841289517,2.8739994060153427,0.007126245222054829,0.12387020540264271
EleutherAI/pythia-70m,17,step16,6,1,70426624,6,0.7568488883610526,2.8841526789349405,0.007091279952394071,0.12399499994274728
EleutherAI/pythia-70m,17,step16,6,2,70426624,6,0.7449113564335554,2.913321567517376,0.007185150298825999,0.12536278824033856
EleutherAI/pythia-70m,17,step16,6,3,70426624,6,0.7779927852247152,2.8281978803884176,0.006986344843456915,0.1217745854533291
EleutherAI/pythia-70m,17,step16,6,4,70426624,6,0.7584162215554099,2.7981996914309955,0.006978431028153048,0.12104350692024814
EleutherAI/pythia-70m,17,step16,6,5,70426624,6,0.7524221336812977,2.9096338378963833,0.00717240706256759,0.12523014559871976
EleutherAI/pythia-70m,17,step16,6,6,70426624,6,0.7923962423862101,2.8497056649153065,0.007082210482334165,0.12305235453285608
EleutherAI/pythia-70m,17,step16,6,7,70426624,6,0.7496426090907604,2.8545731085181654,0.007033206668373016,0.12271431806097334
EleutherAI/pythia-70m,17,step16,6,8,70426624,6,0.8016253623008089,2.9552496224391938,0.007235717782412498,0.12678378740431842
